age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
46,1,1,1,1,2,1,2,7,3,179,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
50,2,1,5,1,1,1,2,4,3,46,4,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
34,6,1,7,1,1,1,1,6,5,190,3,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
26,7,2,3,1,1,1,1,7,3,437,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,2
35,6,1,2,1,2,1,1,5,2,150,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,1
60,9,1,4,1,1,1,1,3,1,148,8,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
60,2,1,3,1,1,1,1,2,1,316,1,6,2,2,-1.7,94.215,-40.3,0.861,4991.6,2
37,6,1,5,1,1,1,2,6,4,110,8,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
39,8,2,1,1,2,1,1,6,4,408,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
43,5,1,3,1,1,1,1,5,2,75,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
26,8,3,1,1,1,2,2,6,2,160,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
34,2,1,4,1,2,1,1,5,2,328,1,999,0,1,-1.8,93.075,-47.1,1.406,5099.1,2
31,1,3,3,1,2,1,1,3,5,55,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
40,6,1,5,1,1,1,1,5,5,377,3,999,1,3,-1.8,93.075,-47.1,1.466,5099.1,1
37,2,1,3,1,1,2,1,3,2,192,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
31,2,1,7,1,2,1,1,3,4,90,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
54,9,2,3,1,2,1,1,2,5,57,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
32,5,3,3,1,1,1,2,6,2,81,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
35,6,3,5,1,2,2,1,2,3,47,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
34,1,3,5,1,2,1,2,6,5,21,5,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
30,2,1,3,1,1,1,2,7,5,100,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
32,4,1,2,1,1,1,1,6,3,301,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
39,2,3,5,1,1,1,2,7,4,29,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
46,6,1,5,1,2,2,1,6,4,270,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
39,6,1,5,1,2,1,1,4,3,107,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
22,8,3,1,1,1,1,2,6,1,178,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
44,8,1,2,1,2,1,1,4,3,52,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
57,2,1,5,1,2,1,1,5,3,111,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,2
30,8,1,2,1,2,1,2,6,1,198,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
42,2,3,5,1,1,1,2,7,3,579,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
36,2,1,3,1,1,1,1,6,3,641,4,999,0,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,2
42,8,3,1,1,1,1,2,2,3,126,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
30,2,3,7,1,2,2,1,6,2,104,1,999,1,3,-1.8,92.893,-46.2,1.327,5099.1,1
55,11,2,4,1,1,1,1,6,4,526,4,999,1,3,-1.8,92.893,-46.2,1.281,5099.1,2
30,1,1,5,1,2,1,1,2,2,272,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
47,2,1,5,1,2,1,1,3,4,93,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
25,8,3,5,1,1,1,1,2,5,122,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
30,2,2,3,1,2,1,1,3,2,35,10,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
48,8,1,4,1,1,2,1,3,2,180,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
34,8,1,3,1,1,2,1,6,1,208,4,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
36,6,1,5,1,1,1,2,6,2,262,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
53,8,1,2,1,2,1,2,6,1,225,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
45,5,1,3,1,2,1,1,3,1,334,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
46,1,1,2,1,2,1,1,2,5,241,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
57,4,1,4,1,2,1,1,5,5,627,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
42,10,1,3,1,1,1,1,5,1,46,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
40,9,1,5,1,2,1,2,6,3,201,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
37,6,2,5,1,2,1,1,5,5,369,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
39,8,1,2,1,2,1,1,2,2,75,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
37,7,2,7,1,1,1,1,3,1,780,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,2
26,3,3,3,1,2,1,1,7,4,247,2,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
34,7,2,7,1,1,1,2,6,4,91,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
33,2,1,3,1,1,2,2,7,5,77,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
44,8,1,1,1,1,1,2,7,2,239,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
44,7,2,7,1,1,1,1,3,4,157,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
54,8,1,4,1,2,1,1,3,4,403,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
41,8,1,2,1,1,1,1,8,5,104,1,999,0,1,-3.4,92.431,-26.9,0.7390000000000001,5017.5,1
31,10,1,1,1,2,1,2,6,3,256,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
45,9,1,5,1,1,1,1,4,4,289,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
36,8,1,2,1,1,1,1,6,4,334,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
41,7,3,7,1,2,1,1,6,3,175,2,999,1,3,-1.8,92.893,-46.2,1.291,5099.1,1
30,2,3,5,1,2,1,2,2,1,105,1,999,0,1,1.4,93.918,-42.7,4.959,5228.1,1
26,7,1,2,1,1,1,1,6,1,264,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
33,8,1,5,1,2,1,1,2,5,457,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
29,2,1,5,1,2,1,2,6,3,29,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
62,7,1,7,1,1,1,1,2,5,167,1,999,0,1,-1.7,94.215,-40.3,0.8270000000000001,4991.6,1
30,7,1,7,1,2,1,1,1,3,368,1,999,0,1,-1.8,93.369,-34.8,0.655,5008.7,2
57,5,2,3,1,1,1,2,4,1,162,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
40,2,1,3,1,2,1,2,7,1,606,5,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
39,9,1,2,1,2,2,1,4,5,112,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
38,2,3,5,1,2,1,1,3,4,246,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
47,1,1,5,1,1,1,1,4,3,94,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
37,5,1,3,1,1,1,2,7,5,1323,9,999,0,1,1.4,94.465,-41.8,4.96,5228.1,2
49,2,1,3,1,2,1,2,6,3,79,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
29,7,1,3,1,2,1,2,3,2,137,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
56,8,2,4,1,1,1,1,4,2,150,1,999,1,3,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
69,10,1,3,1,2,1,1,3,3,93,1,999,1,3,-2.9,92.201,-31.4,0.883,5076.2,1
39,2,3,3,1,2,1,2,7,5,436,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
42,2,1,3,1,2,1,2,7,3,215,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
56,2,1,3,1,1,1,1,4,1,808,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,2
32,1,3,5,1,1,2,2,4,2,114,1,999,0,1,-0.1,93.2,-42.0,3.879,5195.8,1
29,2,3,3,1,2,1,1,5,5,237,4,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,1
47,6,2,5,1,1,1,2,6,4,421,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
41,2,3,3,1,2,1,1,2,2,435,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
39,8,2,2,1,2,1,2,7,4,187,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
35,8,1,2,1,1,1,2,2,2,46,6,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
59,11,1,4,1,1,1,2,2,2,37,27,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
35,8,1,1,1,2,1,1,4,2,150,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
28,2,3,3,1,2,1,1,10,1,91,1,1,3,2,-3.4,92.379,-29.8,0.773,5017.5,2
27,2,3,2,1,2,1,2,6,4,105,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
45,8,1,2,1,2,1,1,6,3,672,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,2
51,8,2,1,1,1,1,2,6,3,518,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
39,2,1,3,1,2,2,2,6,3,239,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
40,8,3,2,1,2,1,1,2,5,824,5,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
35,2,1,5,1,1,1,1,6,1,585,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,2
29,7,1,3,1,2,1,1,2,2,189,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
43,1,1,3,1,2,1,2,6,3,424,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
55,2,2,3,1,2,1,2,6,1,412,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
47,2,2,3,1,1,1,1,2,3,403,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
43,8,1,4,1,1,1,2,6,2,190,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
30,7,1,3,1,2,1,2,7,2,49,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
36,2,1,5,1,2,1,2,6,2,389,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
36,2,1,3,1,1,1,2,6,5,188,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
28,2,3,3,1,1,1,1,1,4,506,2,999,0,1,-1.8,92.843,-50.0,1.548,5099.1,2
39,6,2,5,1,2,1,2,7,5,241,5,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
57,8,1,2,1,2,1,1,3,5,84,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
71,11,1,4,1,1,1,1,8,3,353,1,999,0,1,-3.4,92.431,-26.9,0.728,5017.5,2
36,5,1,3,1,2,1,1,4,3,267,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
41,8,3,1,1,2,2,2,7,4,66,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
46,8,1,1,1,1,1,1,2,2,130,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
54,8,1,7,1,2,1,2,5,2,173,2,999,0,1,-1.8,93.075,-47.1,1.483,5099.1,1
31,6,2,5,1,1,1,1,5,5,379,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
52,8,1,4,1,1,1,2,6,3,371,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
23,5,3,3,1,1,1,1,2,2,1584,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,2
29,2,3,3,1,2,1,2,6,1,22,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
32,2,1,7,1,2,1,1,2,3,97,7,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
52,2,2,3,1,1,1,2,7,5,201,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
36,8,1,2,1,2,1,2,6,3,547,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
46,8,3,1,1,2,1,1,2,5,169,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
53,8,1,4,1,2,1,2,7,5,518,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
36,8,1,2,1,2,1,1,6,5,98,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
34,8,1,3,1,1,2,1,2,3,44,13,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
38,2,1,3,1,2,1,1,3,3,194,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
34,7,1,7,1,1,1,1,5,1,141,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
22,8,3,5,1,2,1,1,2,4,123,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
57,8,2,2,1,2,1,2,7,4,41,8,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
43,7,1,5,1,2,1,1,2,2,604,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
42,1,1,4,1,2,1,2,6,1,170,19,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
32,1,2,5,1,2,1,1,4,4,351,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
49,7,1,7,1,1,1,1,5,1,119,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
51,8,1,5,1,1,1,1,4,1,11,4,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
31,8,1,1,1,1,1,2,7,3,481,6,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
57,5,2,3,1,2,1,2,6,2,81,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
43,8,1,2,1,1,1,2,6,3,155,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
41,1,3,5,1,1,1,1,2,4,197,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
29,7,1,2,1,2,1,1,2,1,166,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
56,9,1,2,1,1,1,1,4,2,86,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
49,8,2,4,1,2,1,1,2,3,246,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
26,8,3,1,1,1,1,2,7,4,18,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
43,8,1,2,1,1,2,2,6,4,73,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
53,8,2,3,1,2,1,2,2,3,341,6,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
48,6,1,5,1,2,1,2,7,5,57,8,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
46,8,3,1,1,1,2,1,6,2,245,2,999,1,3,-1.8,92.893,-46.2,1.327,5099.1,1
38,6,1,5,1,2,1,2,6,3,106,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
33,6,3,5,1,2,1,1,6,2,437,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
33,6,1,7,1,1,1,2,10,5,5,1,999,1,3,-1.1,94.199,-37.5,0.879,4963.6,1
56,10,1,4,1,2,2,1,2,2,14,20,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
31,9,1,4,1,2,1,2,7,4,328,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
27,8,3,2,1,2,1,1,2,2,295,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
79,11,1,2,1,1,1,1,10,3,181,1,999,1,3,-3.4,92.379,-29.8,0.8190000000000001,5017.5,2
36,6,1,5,1,1,1,1,2,1,468,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
50,4,2,3,1,2,1,1,2,5,433,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
53,9,3,4,1,1,1,2,6,2,54,15,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
32,2,3,3,1,2,2,1,3,3,199,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
45,2,1,3,1,1,1,1,3,5,216,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
27,5,3,5,1,1,1,2,7,4,155,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
56,6,1,5,1,1,1,2,6,1,331,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
54,5,2,3,1,1,1,2,6,5,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
57,7,2,1,1,2,1,1,6,5,86,4,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
51,2,1,3,1,2,1,1,3,2,238,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
24,7,1,7,1,2,1,1,6,2,99,4,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
52,8,1,2,1,1,1,2,7,3,542,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
21,8,1,2,1,1,1,1,6,1,279,2,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
30,7,3,3,1,2,1,1,5,1,143,1,999,1,3,-1.8,93.075,-47.1,1.4,5099.1,1
30,7,3,7,1,2,1,1,3,2,56,5,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
40,7,1,7,1,2,1,2,6,3,264,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
32,8,1,4,1,2,1,1,2,2,96,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
44,8,1,1,1,1,1,1,3,5,67,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
37,8,1,1,1,1,1,1,6,2,635,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
60,5,1,3,1,1,2,1,2,2,258,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
35,7,3,7,1,2,1,2,4,1,160,1,999,0,1,-0.1,93.2,-42.0,4.223,5195.8,2
31,2,1,5,1,1,1,2,6,3,1043,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
29,2,1,3,1,2,1,1,2,4,39,9,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
55,4,1,4,1,2,2,2,7,2,278,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
41,6,2,5,1,1,1,2,6,1,211,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
43,2,2,5,1,2,1,2,6,1,88,6,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
28,7,1,2,1,2,1,2,7,2,225,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
41,10,3,5,1,2,1,2,2,2,70,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
32,2,3,3,1,2,1,2,2,1,123,4,999,0,1,-2.9,92.469,-33.6,1.007,5076.2,1
41,2,3,3,1,2,1,2,6,1,391,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
35,8,1,5,1,2,2,1,6,3,178,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
35,5,3,3,1,2,1,1,2,2,211,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
41,2,1,3,1,2,1,1,10,5,182,1,999,0,1,-3.4,92.379,-29.8,0.797,5017.5,1
52,7,3,4,1,2,1,1,4,4,208,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
36,7,1,3,1,2,1,1,7,5,192,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,2
44,8,2,4,1,2,1,2,6,3,148,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
73,11,2,4,1,1,2,1,5,3,342,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,2
39,6,1,5,1,1,1,2,6,3,326,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
32,7,3,3,1,1,1,1,6,1,457,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
31,2,3,5,1,1,1,1,2,3,140,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
49,2,1,2,1,1,2,1,3,4,100,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
44,7,1,7,1,2,1,1,3,4,27,9,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,7,1,5,1,2,1,2,4,4,53,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
26,7,1,7,1,1,1,2,7,5,170,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
29,2,1,5,1,2,1,2,7,4,194,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
42,6,1,5,1,2,2,1,6,4,77,2,999,1,3,-1.8,92.893,-46.2,1.281,5099.1,1
32,2,1,3,1,1,1,1,3,2,39,6,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
40,8,1,1,1,2,1,2,6,4,927,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,2
46,1,1,2,1,1,1,2,7,3,87,7,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
39,6,1,5,1,2,1,2,6,1,86,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
32,8,1,7,1,2,1,1,6,5,115,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
31,8,3,2,1,2,1,1,4,2,135,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
43,1,1,3,1,1,1,2,6,2,456,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
38,8,1,4,1,2,1,2,7,4,25,41,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
27,8,1,2,1,1,1,2,7,5,176,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
26,7,3,5,1,2,2,1,2,5,894,7,999,0,1,1.4,93.918,-42.7,4.962,5228.1,2
35,7,1,7,1,1,1,2,6,5,409,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
32,8,1,1,1,1,1,2,6,2,60,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
30,8,1,1,1,1,1,1,2,5,173,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
65,11,1,7,1,2,1,1,3,3,170,2,999,0,1,-1.7,94.027,-38.3,0.904,4991.6,1
39,6,1,5,1,1,1,2,6,4,193,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
49,7,1,7,1,2,1,2,2,2,219,12,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
31,5,3,3,1,2,1,1,6,4,294,1,999,1,3,-1.8,92.893,-46.2,1.281,5099.1,1
35,8,2,2,1,2,1,1,4,3,134,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
45,8,1,2,1,1,1,2,7,4,119,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
39,2,3,5,1,2,1,2,2,5,215,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
42,2,1,5,1,2,1,2,6,5,248,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
50,8,1,2,1,2,1,2,2,1,282,9,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
49,9,2,4,1,1,1,2,7,4,67,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
57,8,2,1,1,2,1,1,2,3,256,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
36,8,1,2,1,1,1,1,6,3,253,3,999,1,3,-1.8,92.893,-46.2,1.344,5099.1,1
43,2,1,7,1,1,1,1,2,2,127,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
45,5,3,3,1,1,1,2,6,2,477,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
35,5,1,3,1,2,1,2,4,1,24,1,999,0,1,-0.1,93.2,-42.0,4.223,5195.8,1
33,7,1,7,1,1,1,1,6,5,453,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
55,11,1,4,1,2,2,1,3,4,89,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
46,7,1,5,1,1,1,2,7,3,372,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
33,8,3,4,1,1,2,1,6,3,807,3,999,1,3,-1.8,92.893,-46.2,1.291,5099.1,1
34,7,3,7,1,2,1,1,6,1,8,2,999,1,3,-1.8,92.893,-46.2,1.25,5099.1,1
45,8,1,7,1,1,1,1,8,3,117,1,999,0,1,-3.4,92.431,-26.9,0.7440000000000001,5017.5,1
25,3,3,5,1,1,1,1,5,3,98,2,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,1
45,8,1,4,1,1,1,2,6,5,702,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
46,2,1,5,1,2,1,2,6,1,185,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
36,2,2,3,1,2,1,1,2,4,81,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
54,5,1,3,1,2,2,2,2,3,44,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
51,8,1,4,1,1,1,1,2,5,578,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
38,1,1,4,1,1,1,2,7,2,55,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
39,8,1,5,1,2,1,2,6,1,101,1,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
45,11,1,4,1,1,1,1,2,4,390,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
30,2,1,1,1,2,1,1,2,2,397,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
29,6,3,5,1,2,1,1,2,4,112,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
67,11,1,4,1,2,1,1,4,2,39,3,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
30,8,1,4,1,2,1,2,6,3,170,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
35,2,3,3,1,2,1,1,3,1,176,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
21,3,3,5,1,1,1,1,6,2,24,1,999,1,3,-1.8,92.893,-46.2,1.266,5099.1,1
27,2,3,3,1,2,2,1,6,5,80,1,999,1,3,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
34,5,1,3,1,2,1,2,7,3,150,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
32,2,3,3,1,2,1,2,6,1,467,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
30,8,3,3,1,2,1,1,4,4,225,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
30,6,1,5,1,1,1,2,6,1,147,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
43,6,3,5,1,2,1,1,4,1,216,4,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
41,4,1,7,1,2,1,1,3,5,323,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
33,8,1,5,1,2,1,2,6,4,186,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
